event_id,event_date,landslide_category,landslide_trigger,landslide_size,admin_division_population,gazeteer_distance,longitude,latitude,fatality_count,injury_count
5821,1/23/2014 18:00,landslide,downpour,unknown,0,2.20709,114.928,-8.3262,1,0
2493,9/24/2010 21:30,mudslide,downpour,medium,33430,166.44009,-127.4846,50.4335,0,
7691,8/15/2015 0:00,riverbank_collapse,downpour,medium,0,0.2183,105.7431,20.688,0,0
1641,4/6/2010 0:00,landslide,downpour,medium,456456,4.51694,-43.0878,-22.9214,0,
6952,6/18/2015 0:00,mudslide,continuous_rain,small,2739,19.40495,-95.6457,35.1087,0,0
7490,10/15/2015 13:00,landslide,downpour,medium,4060,5.15142,-83.9815,9.7917,0,0
7953,3/25/2016 0:18,landslide,unknown,unknown,4584,20.54069,-123.5804,44.6452,0,0
1035,6/12/2009 0:00,mudslide,downpour,large,3677115,3.37999,-4.0276,5.3363,16,
9152,1/2/2016 0:00,rock_fall,unknown,medium,11310,10.83446,-121.4969,39.7375,0,0
7947,6/28/2016 0:00,landslide,downpour,medium,0,60.08637,85.3644,28.2465,0,0
7233,7/19/2015 0:00,landslide,downpour,medium,1006,53.76298,-115.3871,33.712,0,1
4506,8/21/2012 0:00,landslide,downpour,large,0,1.12426,86.0798,27.3329,,
2503,9/26/2010 0:00,landslide,tropical_cyclone,medium,5055,5.29901,-89.9044,13.8601,0,
5628,11/9/2013 23:00,landslide,downpour,medium,0,1.68596,98.7883,2.7982,4,
3817,7/21/2011 0:00,landslide,rain,medium,0,5.1093,104.3024,34.0982,0,
3806,7/19/2011 0:00,landslide,downpour,medium,26912,0.6921,93.6884,27.1032,3,
2262,8/17/2010 0:00,landslide,downpour,medium,1261517,4.98541,73.0109,19.1993,10,
8052,12/18/2015 3:22,landslide,unknown,unknown,2033,18.70217,-123.8369,44.4,0,0
2614,10/18/2010 0:00,landslide,tropical_cyclone,medium,3462,7.57703,120.9637,16.0161,0,
8518,12/18/2012 15:42,landslide,unknown,unknown,8469,14.41431,-122.6355,42.4341,0,0
7117,4/27/2015 0:00,landslide,downpour,medium,,,-38.4837,-12.9828,7,0
2171,7/29/2010 0:00,landslide,downpour,medium,0,1.41352,74.8683,35.3526,0,
478,3/13/2008 0:00,landslide,rain,medium,95913,19.77354,101.4173,-2.233,5,
4828,4/29/2013 0:00,landslide,rain,medium,1791,2.06907,-82.079,39.485,,
7702,8/20/2015 0:00,landslide,rain,medium,,,92.1868,22.2092,1,2
8543,11/21/2012 8:26,landslide,unknown,unknown,1855,21.15053,-122.2226,44.699,0,0
8918,7/11/2016 19:00,landslide,unknown,medium,32972,1.95174,-3.3803,50.6079,0,0
5916,3/3/2014 0:00,landslide,downpour,unknown,5731,0.00004,-121.7868,47.4957,0,0
6418,11/29/2004 0:00,landslide,tropical_cyclone,medium,9163,0.86426,121.6009,14.6568,100,0
1654,4/6/2010 0:00,landslide,downpour,medium,456456,4.83592,-43.0715,-22.9153,,
4067,11/25/2011 0:00,landslide,downpour,medium,19056,1.34362,101.1519,4.312,2,
2214,8/6/2010 0:00,landslide,downpour,medium,123797,0.60669,88.2627,27.0375,0,
4711,1/13/2013 0:00,landslide,rain,medium,2583,1.23577,-84.4953,38.0145,,
9045,12/11/2015 0:00,debris_flow,rain,medium,1628,8.47994,-120.5983,38.2897,0,0
9597,9/25/2016 23:00,landslide,downpour,medium,2061,3.84219,41.887,41.8362,0,0
6451,6/6/2010 0:00,mudslide,monsoon,small,14797,1.42258,98.3095,7.8963,2,0
6607,12/27/2014 18:45,rock_fall,unknown,small,1027,4.47152,-106.3967,39.556,0,0
5482,9/8/2013 16:00,landslide,downpour,medium,71585,4.55816,116.1394,5.923,0,
8338,9/20/2015 0:00,debris_flow,downpour,medium,2192,18.60547,-122.7103,50.4729,0,0
3911,8/11/2011 0:00,landslide,rain,small,2541,7.26376,-80.302,40.498,0,
4534,9/2/2012 0:00,debris_flow,downpour,medium,3260,24.64059,-111.1688,39.5479,,
5266,8/4/2013 0:00,landslide,continuous_rain,medium,2324,37.78098,-122.2207,50.3961,0,
3340,4/5/2011 0:00,mudslide,downpour,small,2499,1.94038,-80.6841,40.0607,0,
6329,10/28/2014 0:00,landslide,rain,small,1296,15.82406,-4.847,56.2238,0,0
4360,5/15/2012 11:00,landslide,downpour,large,0,6.71111,108.6476,29.5105,,
6065,6/18/2014 23:00,landslide,rain,small,32289,7.3846,18.4545,-34.1192,0,0
8172,7/13/2015 14:15,landslide,unknown,unknown,9828,41.61581,-117.4194,44.5457,0,0
5199,7/25/2013 0:00,landslide,continuous_rain,medium,17123,17.77912,78.6171,30.7866,0,
2288,8/20/2010 23:00,landslide,downpour,medium,64409,4.03577,114.9659,4.9721,0,
2026,6/28/2010 0:00,landslide,downpour,medium,25758,2.70765,91.2698,25.4916,0,
4266,3/15/2012 23:00,landslide,downpour,small,1461,10.22349,-83.4601,36.8871,0,
6664,3/12/2014 23:00,landslide,downpour,medium,7850,22.56101,-90.8924,15.7318,0,0
3388,4/21/2011 0:00,landslide,downpour,small,3925,12.53751,-84.599,38.5293,0,
7497,6/29/2015 0:00,landslide,downpour,small,22900,5.97977,-82.4858,9.388,0,0
3222,3/14/2011 3:15,mudslide,downpour,medium,3931,18.90326,-123.0597,47.5147,0,
7048,5/21/2015 0:00,mudslide,continuous_rain,medium,416427,2.193,-104.8466,38.8327,0,0
5289,8/6/2013 0:00,landslide,mining,medium,23296,15.84448,83.7508,28.2826,,
5255,8/3/2013 7:30,landslide,continuous_rain,medium,2811,4.54705,121.935,7.1675,2,
10026,6/24/2017 13:10,landslide,continuous_rain,catastrophic,,,103.6656168,32.08087401,103,3
134,7/21/2007 0:00,landslide,rain,medium,10815,86.89138,73,38,20,
7895,8/28/2015 0:00,rock_fall,unknown,medium,8362,18.47879,-79.108,36.526,0,0
1541,3/4/2010 0:00,landslide,downpour,medium,38909,4.24362,-0.3717,54.2467,0,
4694,12/29/2012 13:00,landslide,rain,large,24661,14.70721,35.6128,0.4695,2,
3156,2/28/2011 3:00,mudslide,rain,medium,12598,3.57622,-122.2811,47.7246,0,
482,3/20/2008 23:00,landslide,downpour,medium,7506,10.29236,125.4616,6.5309,4,10
4145,1/15/2012 0:00,landslide,downpour,medium,15000,34.26608,-70.2686,-33.2961,1,
7612,4/3/2016 9:00,rock_fall,unknown,small,1615,10.25123,-123.5356,42.5518,0,0
2380,9/3/2010 0:00,landslide,downpour,medium,2571,13.5594,79.0278,30.4008,0,
2149,7/27/2010 15:00,mudslide,downpour,medium,1320,27.47506,-108.1234,38.0604,0,
3943,8/23/2011 0:00,landslide,downpour,medium,1464,27.20627,88.22551799,27.13862165,5,
3808,7/19/2011 0:00,landslide,downpour,medium,3250,23.18065,86.822,27.2317,1,
510,4/27/2008 0:00,landslide,tropical_cyclone,medium,8982,12.63751,80.1744,6.7397,6,
6,1/5/2007 0:00,landslide,rain,medium,0,19.21263,73.7062,33.5452,13,
2821,12/12/2010 9:00,mudslide,downpour,medium,1743,3.19563,-122.2575,47.23,0,
771,9/3/2008 0:00,mudslide,tropical_cyclone,medium,84961,4.72379,-72.648,19.43,26,
5531,9/16/2013 2:56,mudslide,tropical_cyclone,medium,68482,11.75208,135.9804,35.7317,0,
721,8/16/2008 0:00,complex,rain,medium,7788,2.01179,-7.2068,53.1468,,
4292,3/30/2012 0:00,landslide,downpour,small,1295,16.22801,-115.9105,46.1067,0,
2905,12/28/2010 0:00,complex,downpour,medium,6318,33.34168,174.5986,-38.8932,0,
5840,2/4/2014 23:00,landslide,downpour,small,10676,0.19646,-3.4585,50.5848,0,0
581,6/10/2008 0:00,landslide,downpour,medium,0,6.28029,119.6038,-4.8386,,
8709,1/19/2012 13:19,landslide,unknown,unknown,22068,6.41171,-122.9626,45.3573,0,0
565,6/2/2008 0:00,landslide,rain,large,24661,6.84582,35.7774,0.4406,,
3481,5/10/2011 0:00,landslide,tropical_cyclone,medium,2653,6.95617,120.5753,16.3273,0,
2853,12/13/2010 14:00,landslide,downpour,medium,22707,1.78611,-122.2214,47.706,0,
35,3/12/2007 0:00,landslide,rain,medium,975857,10.00335,74.9112,34.0935,2,
517,5/1/2008 0:00,landslide,downpour,medium,7772,9.07019,80.0317,7.1907,,
3567,6/2/2011 0:00,landslide,downpour,medium,47419,30.65143,77.0198,9.5207,0,
2806,12/11/2010 18:30,mudslide,downpour,medium,4763,4.82548,-122.7428,45.7717,0,
714,8/14/2008 0:00,landslide,rain,medium,59841,13.00939,94,27.163,,
41,3/22/2007 0:00,landslide,downpour,medium,50000,1.14708,101.698,2.943,,
6762,2/7/2015 0:00,mudslide,rain,small,9813,35.18346,-116.9114,49.7022,0,0
8807,3/6/2011 8:43,landslide,unknown,unknown,1795,15.05914,-122.9157,43.2965,0,0
3649,6/24/2011 0:00,landslide,downpour,medium,7491,2.54906,120.62,16.4193,,
8263,12/20/2014 12:07,landslide,unknown,unknown,1035,9.0854,-123.896,45.1357,0,0
1689,4/6/2010 0:00,landslide,downpour,medium,456456,4.34174,-43.0744,-22.9117,0,
7662,4/26/2016 0:00,rock_fall,rain,small,10494,8.87258,-103.8842,44.413,0,0
6572,12/19/2014 17:00,landslide,unknown,medium,285065,52.79844,102.6857,5.1894,0,0
1694,4/6/2010 0:00,landslide,downpour,medium,456456,4.58816,-43.0907,-22.923,0,
7634,4/15/2016 0:00,other,earthquake,small,680423,1.33516,130.7061,32.8054,0,0
3265,3/21/2011 10:05,mudslide,downpour,medium,52677,6.7865,-118.5228,34.1531,0,
2074,7/13/2010 9:00,landslide,downpour,medium,0,13.05683,82.2617,28.2929,0,
1160,9/12/2009 0:00,landslide,tropical_cyclone,medium,0,11.59912,121.0536,17.27,,
5184,7/24/2013 0:00,landslide,downpour,medium,7725,15.4227,78.0906,30.9058,0,
74,5/19/2007 0:00,landslide,rain,medium,11975,8.7828,23.6083,43.1083,,
4815,4/21/2013 0:00,landslide,rain,large,4468,9.79727,37.0488,-0.5605,,
8006,1/21/2016 20:20,landslide,unknown,unknown,1286,5.5821,-123.9343,45.5616,0,0
6270,10/16/2014 23:00,mudslide,downpour,small,70013,5.59574,-86.2409,12.1137,9,0
3642,6/23/2011 0:00,debris_flow,downpour,very_large,0,2.46673,114.5389,29.0313,0,
9500,9/11/2016 0:00,unknown,unknown,medium,0,59.9674,85.3679,28.2568,0,0
1640,4/6/2010 0:00,landslide,downpour,medium,0,13.07783,-42.9548,-22.9012,0,
7810,12/28/1998 0:00,debris_flow,downpour,small,6651,1.77066,-122.6069,47.272,0,0
3639,6/22/2011 0:00,landslide,tropical_cyclone,medium,4463,21.8006,-104.8381,21.9814,0,
7086,7/2/2015 5:40,landslide,mining,small,82467,0.98412,23.0414,42.6065,0,0
6110,6/27/2014 0:00,landslide,rain,small,899094,3.44859,91.7697,26.1619,3,0
664,7/24/2008 0:00,landslide,downpour,medium,282431,61.58495,119.9833,-1.437,,
8413,12/23/2013 18:51,landslide,unknown,unknown,2038,35.92775,-121.995,44.337,0,0
7282,7/27/2015 0:00,landslide,continuous_rain,medium,2005,90.35767,75.4377,36.8532,0,0
7358,7/29/2015 23:00,landslide,downpour,medium,23296,15.05637,83.7432,28.2748,0,0
8786,4/8/2011 19:38,landslide,unknown,unknown,1940,24.01278,-117.5167,45.563,0,0
1624,4/6/2010 0:00,mudslide,downpour,large,0,0.05522,-43.0544,-22.8271,16,
323,10/24/2007 0:00,mudslide,downpour,medium,6540,3.82425,-84.7575,10.0715,,
2331,8/25/2010 0:00,landslide,downpour,medium,18739,2.99929,-72.726,6.7254,0,
8607,3/30/2012 16:24,landslide,unknown,unknown,8925,3.36703,-122.7696,44.379,0,0
6884,3/16/2015 1:00,landslide,downpour,small,22699,1.07599,-122.2132,47.5631,0,0
208,8/25/2007 0:00,landslide,continuous_rain,medium,109400,0.49524,103.72,27.32,14,
2000,6/18/2010 17:35,landslide,downpour,medium,0,0.79926,117.9097,26.4216,12,
4559,9/17/2012 0:00,landslide,downpour,medium,6807,7.08699,74.9597,33.9639,,
4602,10/31/2012 0:00,landslide,rain,small,25683,8.15402,-122.5288,49.1606,,
3713,7/3/2011 0:00,landslide,downpour,medium,91733,2.52226,83.4658,27.7172,0,
247,9/8/2007 0:00,landslide,rain,medium,223523,28.2961,93.9877,25.0604,,
312,10/15/2007 0:00,landslide,rain,medium,0,18.76169,107.9408,15.6045,,
5598,10/11/2013 15:00,landslide,downpour,medium,8341,14.72369,77.0857,32.3665,3,
4044,11/12/2011 0:00,landslide,downpour,very_large,1873,13.05015,34.8863,1.8509,3,
8601,4/3/2012 16:09,landslide,unknown,unknown,3866,11.16191,-124.2706,43.2571,0,0
239,9/7/2007 0:00,landslide,rain,medium,2855,5.89082,89.5833,27.0667,2,
4794,4/7/2013 9:21,landslide,rain,medium,3532,35.34908,-124.3011,48.2632,,
8868,7/6/2016 0:00,mudslide,downpour,large,,,99.2543,28.6904,0,0
9047,12/11/2015 0:00,debris_flow,rain,medium,1628,8.47708,-120.5983,38.2897,0,0
9294,2/8/2016 0:00,landslide,unknown,medium,0,33.08041,108.8148,23.827,6,0
5129,7/18/2013 0:00,landslide,downpour,medium,2000,9.87913,79.3308,30.4043,0,
2445,9/18/2010 0:00,landslide,downpour,medium,2130,0.20647,78.6007,30.1454,0,
5309,8/10/2013 10:00,landslide,downpour,medium,79421,4.73888,83.8847,21.786,7,2
1853,5/10/2010 0:00,mudslide,downpour,medium,0,2.61485,34.4,1.15,4,
6442,10/13/2013 18:00,landslide,no_apparent_trigger,small,9113,3.06038,-122.7748,48.1428,0,0
6609,12/28/2014 14:30,mudslide,rain,small,1035,6.42842,-122.3635,47.9899,0,0
72,5/7/2007 0:00,mudslide,rain,large,0,24.40903,104.8433,19.2675,3,
4874,5/26/2013 0:00,landslide,rain,large,33196,0.64483,-99.3417,19.9006,7,
3789,7/16/2011 0:00,landslide,downpour,medium,7121,47.70679,92.9064,27.2743,0,
3394,4/22/2011 2:30,landslide,downpour,large,3243,21.60764,126.1086,7.1916,14,
3924,8/14/2011 9:00,landslide,downpour,medium,48638,4.49204,123.9179,10.3879,0,
3468,5/6/2011 23:00,landslide,downpour,medium,0,3.21965,107.6982,-7.509,3,
1550,3/10/2010 0:00,mudslide,downpour,medium,219948,0.812,15.5406,38.1947,0,
7813,12/28/1998 0:00,debris_flow,downpour,small,2033,19.0494,-123.8345,44.392,0,0
3330,4/1/2011 11:45,mudslide,downpour,small,20254,2.75571,-122.2926,47.9211,0,
8441,9/28/2013 14:44,landslide,unknown,unknown,1291,59.76805,-119.4508,44.8207,0,0
5914,3/2/2014 14:00,landslide,unknown,medium,14095,9.50232,-122.2559,45.5315,0,0
2738,11/20/2010 0:00,landslide,downpour,medium,1256,0.7283,-75.2667,5.2833,2,
8578,10/16/2012 4:22,landslide,unknown,unknown,1795,43.44404,-122.566,43.2906,0,0
2398,9/6/2010 5:00,mudslide,downpour,medium,107157,12.77279,84.4866,27.7884,0,
8398,2/9/2014 8:02,landslide,unknown,unknown,3205,54.44297,-122.4142,43.2577,0,0
1480,2/6/2010 3:30,complex,rain,small,19653,1.29403,-118.2286,34.2219,0,
9618,10/15/2016 0:00,rock_fall,downpour,small,43000,15.33643,88.4486,26.9343,0,0
7009,6/27/2015 0:00,mudslide,downpour,small,1320,0.98504,-75.3278,40.0707,0,0
9278,5/31/2016 0:00,mudslide,downpour,medium,1197816,1.14114,-96.8139,32.7913,0,0
10010,6/26/2017 13:10,landslide,continuous_rain,medium,,,-1.638238361,53.11450322,0,0
1042,6/23/2009 0:00,landslide,tropical_cyclone,medium,445103,4.38921,124.6193,8.4539,2,
529,5/9/2008 0:00,complex,rain,medium,1899,30.37774,175.2362,-41.5877,,
2022,6/27/2010 23:00,landslide,downpour,medium,417387,3.98374,74.88567317,12.89307458,0,
2829,12/12/2010 0:00,landslide,downpour,medium,1963,1.75597,-122.8044,47.3851,0,
8665,2/22/2012 14:03,landslide,unknown,unknown,2033,11.8576,-123.9243,44.401,0,0
1499,2/10/2010 0:00,landslide,downpour,medium,733675,0.65726,67.003,30.2001,9,
2524,9/30/2010 9:00,mudslide,tropical_cyclone,medium,1096,24.67589,-96.1833,17.1833,2,
4028,10/25/2011 0:00,landslide,downpour,medium,545,2.59113,9.6882,44.2408,0,
4651,12/2/2012 0:00,landslide,rain,medium,2514,18.93417,-124.0854,42.899,,
9357,3/8/2016 0:00,landslide,mining,medium,418000,65.76375,24.8656,-10.7142,2,0
8695,1/24/2012 18:35,landslide,unknown,unknown,9477,4.56023,-123.7731,46.195,0,0
9572,10/9/2016 0:00,landslide,downpour,medium,0,1.26282,108.5406,-7.4056,0,0
9245,1/25/2016 0:00,landslide,mining,medium,90894,113.90626,96.2946,25.6226,6,0
6597,12/26/2014 0:00,landslide,downpour,medium,91845,17.25733,106.9754,-6.681,1,0
4187,2/5/2012 10:00,landslide,rain,small,9834,20.03024,-123.1452,47.3927,0,
798,9/19/2008 0:00,landslide,downpour,medium,0,47.68123,78.315,31.587,,
4397,6/9/2012 0:00,mudslide,downpour,medium,1547,127.1628,-130.9916,60.0484,,
4174,1/27/2012 0:00,mudslide,rain,small,4407,1.31411,-84.561,39.0979,0,
2645,10/21/2010 23:00,landslide,downpour,medium,6755,2.31826,74.0227,34.0887,3,
5109,7/16/2013 18:00,mudslide,rain,medium,1320,10.80667,-107.9697,37.9693,,
5,1/5/2007 0:00,landslide,rain,medium,54415,10.07582,-46.6136,-23.2311,1,
3654,6/25/2011 0:00,landslide,downpour,very_large,109400,18.25143,103.763,27.4761,0,
3139,2/20/2011 0:00,landslide,rain,medium,2514,28.62688,-123.8152,42.9651,0,
6487,12/10/2014 19:00,debris_flow,snowfall_snowmelt,medium,0,11.45743,-71.8688,-15.6929,0,0
2628,10/18/2010 0:00,landslide,tropical_cyclone,medium,0,3.98674,121.3667,17.6,0,
6413,8/27/2014 16:00,landslide,rain,medium,10870,2.2533,125.3449,7.9035,1,0
6773,2/14/2015 9:00,landslide,downpour,small,111701,18.97715,80.7675,7.1855,0,0
7219,7/14/2015 0:00,landslide,continuous_rain,small,6903,10.52676,-82.4405,37.4078,0,0
8984,12/1/2015 18:00,landslide,downpour,medium,209614,1.46837,99.05794408,2.951259964,1,
6783,7/19/2012 0:00,landslide,monsoon,medium,46427,6.71565,88.3373,26.8546,0,0
6179,7/24/2014 18:00,mudslide,downpour,small,1271,11.3251,-8.2479,52.604,0,0
7720,8/21/2015 0:00,landslide,continuous_rain,medium,7491,4.8419,120.6868,16.4187,0,0
3490,5/12/2011 17:00,mudslide,downpour,medium,1543,0.81717,-81.6849,41.4184,0,
2023,6/27/2010 4:00,landslide,downpour,medium,107157,16.4715,84.4935,27.822,0,
7683,5/6/2016 7:30,rock_fall,unknown,medium,51400,4.9463,-81.5791,38.3314,0,0
361,11/19/2007 0:00,landslide,tropical_cyclone,medium,2024,5.44773,125.0039,12.5054,2,
5520,9/12/2013 0:00,mudslide,downpour,medium,14206,39.14705,-115.3971,43.4122,0,
5363,8/19/2013 17:00,mudslide,rain,small,1956,3.73029,-118.5328,35.5834,0,
7832,5/16/2015 0:00,landslide,unknown,medium,1553,14.59066,-120.4116,47.2884,0,0
4483,8/17/2012 16:00,landslide,downpour,medium,37543,10.9951,76.7105,10.007,2,
2617,10/18/2010 23:00,landslide,tropical_cyclone,medium,0,17.68296,121.0613,18.418,0,
2640,10/19/2010 0:00,mudslide,downpour,medium,4374,14.17844,145.6937,-17.0661,0,
5957,3/13/2014 8:30,mudslide,continuous_rain,large,247986,7.70237,-76.2244,3.5181,2,2
545,5/20/2008 0:00,mudslide,mining,medium,152393,17.99274,92.8411,24.9849,5,
3780,7/15/2011 0:00,landslide,downpour,large,0,46.60337,82.2314,28.7956,6,
4005,10/7/2011 9:00,landslide,downpour,large,240387,20.25692,-76.8501,3.8581,3,
7094,5/2/2015 0:00,landslide,continuous_rain,small,2985,0.24357,6.7933,45.8892,0,0
4976,6/24/2013 0:00,landslide,rain,medium,101640,6.42945,56.4742,23.2693,,
3953,8/27/2011 0:00,landslide,rain,small,8881,0.75702,122.2416,10.6468,0,
1015,4/24/2009 9:00,mudslide,downpour,small,8118,6.64529,-156.2441,20.904,0,
2861,12/19/2010 9:00,landslide,downpour,medium,18248,3.7591,-158.121915,21.34682521,,
7258,7/21/2015 0:00,mudslide,unknown,medium,0,0.6315,71.44957392,38.3795304,,
4501,8/20/2012 0:00,landslide,downpour,medium,8101,0.21102,74.8333,33.0829,1,
5366,8/19/2013 0:00,landslide,downpour,medium,6192,2.33216,120.8269,16.7437,,
3884,8/6/2011 22:00,landslide,continuous_rain,medium,28217,0.2763,77.13222306,31.69137979,,
3313,3/28/2011 16:00,mudslide,downpour,medium,1965,7.75884,-120.6323,47.5293,0,
893,11/20/2008 0:00,complex,downpour,medium,51393,0.51153,126.05,7.8166,6,
6710,8/24/2014 3:00,landslide,downpour,small,5080,5.78872,-66.681,18.1283,0,0
5106,7/15/2013 0:00,landslide,downpour,medium,0,32.86511,108.5845,37.0903,0,
5740,12/31/2013 18:30,rock_fall,downpour,small,47904,1.09051,-7.1194,52.267,0,
1916,5/29/2010 0:00,landslide,tropical_cyclone,medium,97172,0.44764,-90.444,14.6969,11,
6449,8/6/2014 0:00,mudslide,rain,medium,3269,8.68287,-118.6757,38.4575,0,0
6372,8/23/2014 0:00,rock_fall,unknown,small,9520,59.36537,-109.7961,44.4544,0,0
1278,11/3/2009 0:00,landslide,downpour,medium,120447,6.64201,101.6314,3.2971,0,
562,5/31/2008 0:00,complex,downpour,large,1999979,5.1217,-75.6039,6.2746,27,
10006,7/5/2017 19:39,landslide,rain,medium,,,80.56522226,29.88884727,5,
1047,7/2/2009 0:00,landslide,monsoon,medium,0,29.03011,84.2805,27.9586,3,
1184,9/21/2009 8:00,mudslide,rain,medium,1602,0.80279,-85.3665,34.977,,
75,5/20/2007 0:00,landslide,rain,medium,1152556,10.95219,23.2109,42.6452,,
9441,3/30/2016 0:00,landslide,unknown,medium,7481,3.43565,-2.3113,51.7245,0,0
1758,4/18/2010 0:00,landslide,downpour,medium,76493,7.41269,34.2334,1.0498,0,
7880,1/6/2006 8:00,mudslide,rain,small,53007,7.09839,-122.392,47.7017,0,0
432,1/19/2008 0:00,landslide,rain,medium,46272,0.00475,138.4333,36.3167,,
909,11/26/2008 0:00,landslide,downpour,small,63522,1.61246,-117.629,33.4298,,
9067,12/16/2015 0:00,landslide,downpour,medium,13266,3.58036,-2.7122,50.7472,0,0
3999,10/1/2011 0:00,landslide,tropical_cyclone,medium,6807,3.50888,121.4923,15.8228,1,
3995,9/29/2011 0:00,landslide,downpour,medium,26121,2.49482,145.0218,-37.8023,0,
2886,12/22/2010 0:00,landslide,downpour,small,55544,3.79747,-117.8053,34.0626,0,
782,9/8/2008 8:00,complex,rain,medium,232566,20.03394,111.38,36.23,1,
2916,12/30/2010 9:00,mudslide,downpour,medium,13543,0.45679,-41.1197,-20.073,3,
4897,6/3/2013 15:00,landslide,downpour,medium,9720,2.1661,120.9031,14.0439,3,2
5223,7/28/2013 0:00,rock_fall,rain,medium,148066,1.38348,107.0722,20.9629,,
948,12/22/2008 0:00,complex,rain,small,3532,44.8459,-124.518,48.3438,,
3226,3/15/2011 23:00,mudslide,downpour,small,268132,6.31692,17.1399,-22.5814,0,
1737,4/6/2010 0:00,landslide,downpour,medium,6023699,3.51692,-43.184,-22.9259,0,
8796,3/20/2011 9:40,landslide,unknown,unknown,10539,2.87024,-122.4788,45.3959,0,0
5467,9/5/2013 0:00,landslide,downpour,very_large,0,8.81944,105.7952,21.6906,,
1263,10/16/2009 0:00,landslide,rain,small,3235,12.26897,-123.4246,39.55,0,
7265,7/22/2015 0:00,landslide,continuous_rain,medium,92113,23.04185,93.9854,25.5007,0,0
8851,1/16/2011 6:37,landslide,unknown,unknown,3866,9.03207,-124.2858,43.1391,0,0
8322,3/28/2014 12:02,landslide,unknown,unknown,1312,11.2406,-123.8857,45.7063,0,0
1864,5/15/2010 0:00,landslide,downpour,medium,2005,12.89838,74.8219,36.3085,0,
1656,4/6/2010 0:00,landslide,downpour,medium,147281,25.70069,-43.489,-23.0289,0,
9417,4/27/2016 15:00,mudslide,unknown,large,1553,14.14904,-120.4036,47.2892,0,0
2051,7/7/2010 0:00,landslide,downpour,medium,173503,1.26428,77.1793,31.1011,0,
4730,1/24/2013 0:00,landslide,rain,large,12205,16.34404,-79.6754,-2.9591,10,17
3524,5/21/2011 0:00,creep,downpour,medium,1218,1.11499,-80.2174,40.5558,0,
3012,1/16/2011 0:00,mudslide,downpour,small,2033,1.32178,-124.075,44.4378,0,
9463,8/6/2016 9:00,landslide,rain,small,2158,0.79161,-159.4773,22.2106,0,0
3728,7/4/2011 19:30,landslide,rain,small,3165,2.97852,-79.9369,40.4248,0,
8507,12/24/2014 9:01,landslide,unknown,unknown,2391,0.19893,-124.2683,42.0549,0,0
7703,5/11/2016 0:00,landslide,earthquake,medium,0,15.31613,95.2747,31.5583,0,0
4407,6/13/2012 0:00,landslide,downpour,medium,55290,25.02475,92.3567,25.0951,,
6923,3/28/2015 23:00,landslide,downpour,medium,276414,8.12964,107,-6.9237,12,0
176,8/11/2007 0:00,landslide,rain,large,63426,0.27391,34.75,0.2833,,
5535,9/16/2013 20:40,landslide,downpour,medium,131258,4.07041,151.9941,-27.5685,0,
9256,1/28/2016 21:00,landslide,unknown,medium,107157,9.79345,84.4694,27.7657,0,0
3797,7/17/2011 0:00,mudslide,downpour,medium,1019,9.56829,-95,17,2,
2442,9/17/2010 0:00,landslide,downpour,medium,23693,28.07846,83.3588,28.058,0,
1470,2/5/2010 0:00,mudslide,downpour,medium,78950,4.18059,-100.3667,19.4,2,
1013,4/23/2009 22:30,mudslide,downpour,small,1235,7.8444,-156.0581,20.7889,0,
3841,7/25/2011 0:00,landslide,rain,medium,3447,1.30219,123.2388,13.7084,0,
5083,7/12/2013 15:00,debris_flow,rain,medium,24085,30.37462,-115.6158,36.2629,0,
5301,8/9/2013 0:00,mudslide,downpour,medium,73115,8.9911,141.192,39.4394,1,
473,3/6/2008 0:00,landslide,rain,small,2019,2.76439,-118.4309,34.0312,,
2793,12/7/2010 9:00,landslide,downpour,medium,50000,8.46199,100.0055,9.5033,0,
2357,8/28/2010 9:00,landslide,downpour,medium,200000,25.28927,84.0719,28.0579,0,
6084,6/22/2014 3:00,landslide,rain,medium,37543,13.58691,76.7329,9.9983,0,0
6921,3/27/2015 8:30,landslide,rain,medium,29673,2.81002,-122.3241,47.3765,0,0
1868,5/16/2010 18:00,landslide,downpour,medium,76493,10.25596,34.2355,1.0121,0,
5522,9/12/2013 0:00,mudslide,downpour,medium,14206,32.66456,-115.4442,43.365,0,
5413,8/28/2013 23:00,mudslide,rain,small,0,25.24443,19.1565,-33.9038,0,
8616,3/30/2012 7:38,landslide,unknown,unknown,2255,5.18995,-121.6091,45.6207,0,0
2080,7/14/2010 0:00,mudslide,downpour,medium,107111,1.62959,137.8195,35.505,0,
2441,9/17/2010 9:00,landslide,downpour,medium,107157,25.33635,84.63118672,27.86624658,,
3347,4/10/2011 8:00,landslide,downpour,medium,1999979,4.19867,-75.5283,6.2379,4,
9684,7/3/2011 0:00,landslide,continuous_rain,medium,3250,23.18065,86.65683342,27.20517346,,
4510,8/23/2012 0:00,landslide,tropical_cyclone,medium,8140,6.39375,-61.591,10.6906,,
3561,6/1/2011 17:00,landslide,construction,small,1165581,1.85981,14.4185,50.1047,0,
914,12/6/2008 0:00,landslide,rain,small,26000,7.56391,-2.1046,55.7496,,
4639,11/28/2012 0:00,landslide,rain,medium,0,3.7329,-2.4063,52.6041,,
3685,7/1/2011 0:00,landslide,rain,medium,91733,0.1732,83.45,27.7,0,
161,8/7/2007 0:00,landslide,rain,medium,132654,0.72581,109.0241,32.677,,
